date,channel,device,sessions,users,pageviews,bounce_rate,avg_session_duration_sec,conversions
2025-04-02,Referral,Mobile,82,73,293,0.389,159.0,0
2025-04-02,Referral,Tablet,16,15,37,0.51,143.0,0
2025-04-03,Organic Search,Desktop,613,574,2561,0.603,64.5,18
2025-04-03,Organic Search,Mobile,1103,1030,2998,0.366,186.3,23
2025-04-03,Organic Search,Tablet,108,90,469,0.312,54.4,0
2025-04-03,Paid Search,Desktop,184,150,467,0.388,80.3,3
2025-04-03,Paid Search,Mobile,419,383,1151,0.41,176.4,3
2025-04-03,Paid Search,Tablet,46,37,142,0.53,183.9,0
2025-04-03,Social,Desktop,279,246,916,0.431,217.6,7
2025-04-03,Social,Mobile,322,248,862,0.47,107.9,5
2025-04-03,Social,Tablet,58,55,108,0.489,190.1,1
2025-04-03,Direct,Desktop,182,136,480,0.359,144.6,3
2025-04-03,Direct,Mobile,239,204,1001,0.688,56.9,7
2025-04-03,Direct,Tablet,50,40,104,0.6,137.5,1
2025-04-03,Email,Desktop,75,60,168,0.596,114.4,1
2025-04-03,Email,Mobile,92,86,330,0.471,174.4,1
2025-04-03,Email,Tablet,20,18,57,0.53,184.6,0
2025-04-03,Referral,Desktop,70,57,194,0.625,127.1,0
2025-04-03,Referral,Mobile,112,87,489,0.432,51.1,0
2025-04-03,Referral,Tablet,14,12,47,0.563,69.8,0
2025-04-04,Organic Search,Desktop,776,624,2962,0.379,217.5,6
2025-04-04,Organic Search,Mobile,947,876,1981,0.443,121.4,12
2025-04-04,Organic Search,Tablet,139,119,349,0.472,105.4,2
2025-04-04,Paid Search,Desktop,262,221,1095,0.316,65.6,3
2025-04-04,Paid Search,Mobile,341,296,1038,0.346,174.6,3
2025-04-04,Paid Search,Tablet,59,51,171,0.421,231.6,0
2025-04-04,Social,Desktop,472,427,1818,0.641,85.8,5
2025-04-04,Social,Mobile,391,317,1508,0.413,62.5,10
2025-04-04,Social,Tablet,67,56,189,0.475,199.7,1
2025-04-04,Direct,Desktop,222,197,853,0.573,190.7,3
2025-04-04,Direct,Mobile,280,252,837,0.592,59.8,1
2025-04-04,Direct,Tablet,38,32,149,0.675,179.8,0
2025-04-04,Email,Desktop,52,42,126,0.399,87.0,0
2025-04-04,Email,Mobile,144,118,428,0.429,172.5,2
2025-04-04,Email,Tablet,17,14,73,0.304,91.9,0
2025-04-04,Referral,Desktop,65,61,278,0.434,127.7,1
2025-04-04,Referral,Mobile,118,92,469,0.527,210.7,0
2025-04-04,Referral,Tablet,14,13,28,0.686,79.9,0
2025-04-05,Organic Search,Desktop,1035,859,4404,0.679,65.9,13
2025-04-05,Organic Search,Mobile,783,691,2285,0.532,168.5,14
2025-04-05,Organic Search,Tablet,127,107,310,0.381,135.6,3
2025-04-05,Paid Search,Desktop,228,193,426,0.401,132.8,5
2025-04-05,Paid Search,Mobile,466,370,2035,0.445,192.2,4
2025-04-05,Paid Search,Tablet,63,56,118,0.318,229.4,0
2025-04-05,Social,Desktop,288,229,827,0.31,54.3,4
2025-04-05,Social,Mobile,481,430,1760,0.674,123.5,3
2025-04-05,Social,Tablet,81,74,163,0.505,57.6,0
2025-04-05,Direct,Desktop,206,193,589,0.332,193.0,2
2025-04-05,Direct,Mobile,323,250,1258,0.571,85.6,9
2025-04-05,Direct,Tablet,50,38,131,0.559,109.2,1
2025-04-05,Email,Desktop,111,103,496,0.587,194.9,0
2025-04-05,Email,Mobile,147,117,398,0.434,51.6,1
2025-04-05,Email,Tablet,19,17,73,0.658,218.8,0
2025-04-05,Referral,Desktop,94,76,260,0.636,63.8,1
2025-04-05,Referral,Mobile,100,77,330,0.676,129.5,1
2025-04-05,Referral,Tablet,21,17,62,0.566,109.9,0
2025-04-06,Organic Search,Desktop,761,640,2705,0.49,48.5,20
2025-04-06,Organic Search,Mobile,1077,1002,3713,0.659,194.5,8
2025-04-06,Organic Search,Tablet,164,137,483,0.684,141.3,4
2025-04-06,Paid Search,Desktop,216,185,688,0.466,190.9,4
2025-04-06,Paid Search,Mobile,432,342,1431,0.585,232.5,4
2025-04-06,Paid Search,Tablet,53,48,134,0.514,188.4,0
2025-04-06,Social,Desktop,267,216,644,0.331,239.9,5
2025-04-06,Social,Mobile,467,368,1037,0.367,101.5,13
2025-04-06,Social,Tablet,64,53,226,0.319,208.3,0
2025-04-06,Direct,Desktop,251,217,637,0.61,46.3,4
2025-04-06,Direct,Mobile,238,183,1046,0.573,126.6,3
2025-04-06,Direct,Tablet,44,39,148,0.336,95.2,0
2025-04-06,Email,Desktop,107,94,440,0.676,76.0,1
2025-04-06,Email,Mobile,120,108,292,0.394,69.4,1
2025-04-06,Email,Tablet,24,18,45,0.507,197.0,0
2025-04-06,Referral,Desktop,76,62,150,0.377,88.5,1
2025-04-06,Referral,Mobile,107,98,365,0.428,181.3,0
2025-04-06,Referral,Tablet,15,12,56,0.364,59.8,0
2025-04-07,Organic Search,Desktop,636,522,2053,0.363,69.7,11
2025-04-07,Organic Search,Mobile,1012,789,2476,0.328,226.7,15
2025-04-07,Organic Search,Tablet,173,141,694,0.592,107.5,2
2025-04-07,Paid Search,Desktop,171,142,611,0.515,139.2,2
2025-04-07,Paid Search,Mobile,374,336,735,0.438,145.8,2
2025-04-07,Paid Search,Tablet,45,37,195,0.517,58.7,0
2025-04-07,Social,Desktop,268,247,1044,0.667,83.5,2
2025-04-07,Social,Mobile,388,306,780,0.683,172.7,8
2025-04-07,Social,Tablet,72,55,216,0.37,220.5,2
2025-04-07,Direct,Desktop,150,122,299,0.344,86.3,1
2025-04-07,Direct,Mobile,306,240,1080,0.614,152.4,3
2025-04-07,Direct,Tablet,43,33,114,0.327,114.7,1
2025-04-07,Email,Desktop,101,81,453,0.607,127.8,1
2025-04-07,Email,Mobile,91,73,322,0.598,158.8,2
2025-04-07,Email,Tablet,18,14,49,0.458,136.8,0
2025-04-07,Referral,Desktop,89,74,225,0.509,102.8,2
2025-04-07,Referral,Mobile,94,81,204,0.474,48.7,1
2025-04-07,Referral,Tablet,18,16,64,0.317,233.3,0
2025-04-08,Organic Search,Desktop,739,565,2784,0.542,120.5,16
2025-04-08,Organic Search,Mobile,918,696,2626,0.474,156.6,19
2025-04-08,Organic Search,Tablet,129,110,254,0.406,195.0,3
2025-04-08,Paid Search,Desktop,248,233,555,0.425,118.7,6
2025-04-08,Paid Search,Mobile,284,235,564,0.542,45.5,1
2025-04-08,Paid Search,Tablet,45,38,167,0.586,154.0,0
2025-04-08,Social,Desktop,448,392,1885,0.657,237.0,3
2025-04-08,Social,Mobile,400,371,1173,0.305,75.4,7
2025-04-08,Social,Tablet,76,70,200,0.444,60.8,0
2025-04-08,Direct,Desktop,281,224,1107,0.449,196.3,2
2025-04-08,Direct,Mobile,226,189,485,0.407,172.2,6
2025-04-08,Direct,Tablet,40,36,103,0.692,156.8,0
2025-04-08,Email,Desktop,106,81,471,0.578,66.7,2
2025-04-08,Email,Mobile,138,121,519,0.36,208.3,1
2025-04-08,Email,Tablet,15,13,41,0.534,147.3,0
2025-04-08,Referral,Desktop,61,55,273,0.503,164.6,0
2025-04-08,Referral,Mobile,108,81,376,0.366,227.8,2
2025-04-08,Referral,Tablet,13,10,32,0.659,162.0,0
2025-04-09,Organic Search,Desktop,977,847,3562,0.5,143.4,23
2025-04-09,Organic Search,Mobile,794,752,2827,0.415,123.4,19
2025-04-09,Organic Search,Tablet,98,89,265,0.521,222.4,1
2025-04-09,Paid Search,Desktop,267,202,751,0.509,79.3,4
2025-04-09,Paid Search,Mobile,342,270,1268,0.438,220.1,7
2025-04-09,Paid Search,Tablet,47,39,172,0.388,185.6,0
2025-04-09,Social,Desktop,352,281,675,0.501,230.9,3
2025-04-09,Social,Mobile,529,486,1606,0.617,48.1,13
2025-04-09,Social,Tablet,67,58,160,0.332,192.9,1
2025-04-09,Direct,Desktop,236,223,567,0.519,182.8,5
2025-04-09,Direct,Mobile,320,270,1111,0.317,141.8,6
2025-04-09,Direct,Tablet,29,22,65,0.317,159.6,0
2025-04-09,Email,Desktop,87,78,195,0.631,229.4,1
2025-04-09,Email,Mobile,132,99,454,0.637,174.6,1
2025-04-09,Email,Tablet,13,12,54,0.479,125.8,0
2025-04-09,Referral,Desktop,80,72,239,0.685,229.4,1
2025-04-09,Referral,Mobile,78,67,299,0.322,202.8,1
2025-04-09,Referral,Tablet,15,13,53,0.374,219.0,0
2025-04-10,Organic Search,Desktop,437,387,1922,0.605,184.8,3
2025-04-10,Organic Search,Mobile,778,728,2989,0.302,75.8,6
2025-04-10,Organic Search,Tablet,134,113,484,0.58,66.6,3
2025-04-10,Paid Search,Desktop,281,254,559,0.62,107.3,7
2025-04-10,Paid Search,Mobile,329,251,933,0.385,126.6,5
2025-04-10,Paid Search,Tablet,45,36,102,0.429,213.8,1
2025-04-10,Social,Desktop,244,188,925,0.571,127.2,4
2025-04-10,Social,Mobile,285,263,528,0.65,118.5,1
2025-04-10,Social,Tablet,60,52,239,0.514,159.6,0
2025-04-10,Direct,Desktop,178,151,327,0.322,54.6,1
2025-04-10,Direct,Mobile,206,167,641,0.375,137.6,5
2025-04-10,Direct,Tablet,49,40,99,0.518,176.7,0
2025-04-10,Email,Desktop,100,78,343,0.5,134.0,2
2025-04-10,Email,Mobile,115,102,499,0.47,47.4,0
2025-04-10,Email,Tablet,20,18,36,0.317,87.4,0
2025-04-10,Referral,Desktop,89,80,359,0.389,78.9,1
2025-04-10,Referral,Mobile,81,71,159,0.378,213.4,2
2025-04-10,Referral,Tablet,16,14,44,0.337,208.5,0
2025-04-11,Organic Search,Desktop,720,542,3092,0.545,78.9,3
2025-04-11,Organic Search,Mobile,627,501,2504,0.468,221.0,4
2025-04-11,Organic Search,Tablet,104,83,276,0.661,88.1,2
2025-04-11,Paid Search,Desktop,197,153,603,0.624,45.6,1
2025-04-11,Paid Search,Mobile,390,357,1668,0.621,70.2,11
2025-04-11,Paid Search,Tablet,51,46,138,0.631,157.7,0
2025-04-11,Social,Desktop,307,242,615,0.334,207.9,3
2025-04-11,Social,Mobile,432,395,963,0.682,201.3,4
2025-04-11,Social,Tablet,60,47,243,0.316,234.5,1
2025-04-11,Direct,Desktop,255,216,869,0.402,127.0,2
2025-04-11,Direct,Mobile,346,320,881,0.678,191.4,2
2025-04-11,Direct,Tablet,46,35,112,0.697,173.2,0
2025-04-11,Email,Desktop,90,80,331,0.609,140.1,2
2025-04-11,Email,Mobile,108,90,478,0.358,99.6,0
2025-04-11,Email,Tablet,18,14,69,0.452,169.9,0
2025-04-11,Referral,Desktop,87,74,188,0.307,85.3,1
2025-04-11,Referral,Mobile,104,82,252,0.649,206.6,1
2025-04-11,Referral,Tablet,14,13,46,0.663,231.9,0
2025-04-12,Organic Search,Desktop,937,736,2588,0.641,129.8,11
2025-04-12,Organic Search,Mobile,1063,885,1951,0.403,111.2,12
2025-04-12,Organic Search,Tablet,152,135,634,0.624,182.4,1
2025-04-12,Paid Search,Desktop,298,279,791,0.385,105.9,3
2025-04-12,Paid Search,Mobile,287,225,969,0.554,172.2,7
2025-04-12,Paid Search,Tablet,54,49,238,0.507,164.0,0
2025-04-12,Social,Desktop,351,288,1455,0.352,213.5,7
2025-04-12,Social,Mobile,599,453,1839,0.674,181.3,9
2025-04-12,Social,Tablet,71,56,210,0.304,163.1,0
2025-04-12,Direct,Desktop,166,154,643,0.596,128.6,4
2025-04-12,Direct,Mobile,292,259,603,0.524,224.8,3
2025-04-12,Direct,Tablet,47,36,121,0.3,222.1,0
2025-04-12,Email,Desktop,102,96,186,0.365,218.6,0
2025-04-12,Email,Mobile,135,123,245,0.451,134.1,2
2025-04-12,Email,Tablet,22,18,95,0.383,76.5,0
2025-04-12,Referral,Desktop,93,69,388,0.626,177.2,0
2025-04-12,Referral,Mobile,96,82,348,0.54,179.0,2
2025-04-12,Referral,Tablet,14,12,37,0.434,66.8,0
2025-04-13,Organic Search,Desktop,928,702,2012,0.466,148.4,5
2025-04-13,Organic Search,Mobile,937,875,3488,0.618,124.9,18
2025-04-13,Organic Search,Tablet,159,120,536,0.593,51.3,1
2025-04-13,Paid Search,Desktop,248,234,456,0.7,174.5,5
2025-04-13,Paid Search,Mobile,336,255,1177,0.484,99.4,5
2025-04-13,Paid Search,Tablet,48,40,89,0.565,92.7,0
2025-04-13,Social,Desktop,343,277,1511,0.562,121.0,9
2025-04-13,Social,Mobile,501,417,2040,0.369,164.5,13
2025-04-13,Social,Tablet,73,57,194,0.535,206.4,0
2025-04-13,Direct,Desktop,229,202,544,0.683,63.0,1
2025-04-13,Direct,Mobile,264,206,854,0.399,73.1,3
2025-04-13,Direct,Tablet,42,37,139,0.576,98.0,0
2025-04-13,Email,Desktop,110,90,252,0.611,191.6,1
2025-04-13,Email,Mobile,140,107,610,0.696,85.6,1
2025-04-13,Email,Tablet,22,18,45,0.385,130.6,0
2025-04-13,Referral,Desktop,86,65,258,0.613,67.3,1
2025-04-13,Referral,Mobile,101,77,258,0.369,85.4,1
2025-04-13,Referral,Tablet,16,12,58,0.615,121.2,0
2025-04-14,Organic Search,Desktop,791,738,2799,0.629,193.1,14
2025-04-14,Organic Search,Mobile,1013,867,2950,0.506,74.7,27
2025-04-14,Organic Search,Tablet,155,133,629,0.596,66.1,4
2025-04-14,Paid Search,Desktop,248,218,505,0.351,120.3,6
2025-04-14,Paid Search,Mobile,369,313,1635,0.407,140.9,8
2025-04-14,Paid Search,Tablet,47,38,138,0.447,173.0,0
2025-04-14,Social,Desktop,314,282,1177,0.572,226.2,7
2025-04-14,Social,Mobile,467,442,2016,0.653,143.6,5
2025-04-14,Social,Tablet,54,50,115,0.436,117.9,0
2025-04-14,Direct,Desktop,195,173,633,0.454,84.9,1
2025-04-14,Direct,Mobile,262,206,859,0.468,232.4,5
2025-04-14,Direct,Tablet,48,45,214,0.534,118.7,0
2025-04-14,Email,Desktop,109,93,267,0.468,217.1,0
2025-04-14,Email,Mobile,138,125,404,0.447,89.5,0
2025-04-14,Email,Tablet,19,17,67,0.623,205.7,0
2025-04-14,Referral,Desktop,67,57,225,0.434,181.0,1
2025-04-14,Referral,Mobile,104,78,340,0.398,208.7,2
2025-04-14,Referral,Tablet,14,11,49,0.376,161.4,0
2025-04-15,Organic Search,Desktop,567,503,2019,0.56,56.3,10
2025-04-15,Organic Search,Mobile,669,512,1544,0.486,115.4,12
2025-04-15,Organic Search,Tablet,131,122,434,0.628,134.8,1
2025-04-15,Paid Search,Desktop,347,274,785,0.482,224.3,6
2025-04-15,Paid Search,Mobile,225,184,408,0.64,141.6,2
2025-04-15,Paid Search,Tablet,50,39,120,0.46,88.2,0
2025-04-15,Social,Desktop,301,238,984,0.678,170.9,6
2025-04-15,Social,Mobile,429,390,1478,0.38,87.2,10
2025-04-15,Social,Tablet,74,60,327,0.608,237.2,1
2025-04-15,Direct,Desktop,286,224,629,0.38,168.0,6
2025-04-15,Direct,Mobile,241,186,581,0.521,131.0,4
2025-04-15,Direct,Tablet,40,31,161,0.635,128.7,1
2025-04-15,Email,Desktop,69,57,213,0.559,198.3,0
2025-04-15,Email,Mobile,138,116,368,0.388,60.0,3
2025-04-15,Email,Tablet,19,17,54,0.632,236.1,0
2025-04-15,Referral,Desktop,90,70,224,0.686,215.8,1
2025-04-15,Referral,Mobile,91,70,309,0.543,102.6,2
2025-04-15,Referral,Tablet,13,9,36,0.327,142.4,0
2025-04-16,Organic Search,Desktop,542,471,1186,0.603,210.4,6
2025-04-16,Organic Search,Mobile,1012,771,4389,0.623,47.4,22
2025-04-16,Organic Search,Tablet,127,107,416,0.397,192.6,1
2025-04-16,Paid Search,Desktop,292,259,821,0.603,110.4,6
2025-04-16,Paid Search,Mobile,344,259,915,0.658,117.0,2
2025-04-16,Paid Search,Tablet,46,38,204,0.58,177.6,0
2025-04-16,Social,Desktop,322,293,1067,0.549,130.6,5
2025-04-16,Social,Mobile,482,369,1393,0.485,131.6,2
2025-04-16,Social,Tablet,56,51,201,0.458,195.2,0
2025-04-16,Direct,Desktop,233,175,1019,0.374,180.5,5
2025-04-16,Direct,Mobile,335,302,687,0.357,226.1,1
2025-04-16,Direct,Tablet,48,43,155,0.325,88.8,0
2025-04-16,Email,Desktop,102,86,289,0.522,143.4,1
2025-04-16,Email,Mobile,104,78,415,0.394,158.5,0
2025-04-16,Email,Tablet,14,12,58,0.517,137.1,0
2025-04-16,Referral,Desktop,80,65,288,0.476,49.2,0
2025-04-16,Referral,Mobile,104,94,372,0.65,139.4,0
2025-04-16,Referral,Tablet,16,14,40,0.532,69.1,0
2025-04-17,Organic Search,Desktop,623,502,1700,0.678,149.1,14
2025-04-17,Organic Search,Mobile,975,899,3749,0.334,186.8,28
2025-04-17,Organic Search,Tablet,145,115,385,0.325,107.8,0
2025-04-17,Paid Search,Desktop,226,203,755,0.696,214.0,5
2025-04-17,Paid Search,Mobile,431,349,1098,0.625,195.1,2
2025-04-17,Paid Search,Tablet,56,45,149,0.306,94.4,1
2025-04-17,Social,Desktop,471,412,1004,0.49,65.5,4
2025-04-17,Social,Mobile,389,357,1597,0.621,45.8,5
2025-04-17,Social,Tablet,62,52,130,0.646,98.3,0
2025-04-17,Direct,Desktop,185,160,396,0.695,164.7,2
2025-04-17,Direct,Mobile,238,194,510,0.592,104.5,6
2025-04-17,Direct,Tablet,49,38,190,0.389,56.4,0
2025-04-17,Email,Desktop,89,80,345,0.677,213.5,1
2025-04-17,Email,Mobile,111,91,243,0.462,211.1,2
2025-04-17,Email,Tablet,14,12,42,0.516,85.7,0
2025-04-17,Referral,Desktop,62,47,219,0.581,179.6,1
2025-04-17,Referral,Mobile,95,85,250,0.534,96.2,2
2025-04-17,Referral,Tablet,11,9,48,0.323,51.0,0
2025-04-18,Organic Search,Desktop,596,539,2322,0.559,64.0,10
2025-04-18,Organic Search,Mobile,757,699,1931,0.323,60.6,14
2025-04-18,Organic Search,Tablet,141,115,428,0.408,153.6,2
2025-04-18,Paid Search,Desktop,304,284,908,0.344,216.9,3
2025-04-18,Paid Search,Mobile,343,273,687,0.506,54.5,10
2025-04-18,Paid Search,Tablet,52,40,207,0.332,116.2,1
2025-04-18,Social,Desktop,287,215,714,0.48,58.4,6
2025-04-18,Social,Mobile,413,367,1140,0.407,83.6,10
2025-04-18,Social,Tablet,52,40,159,0.589,96.0,0
2025-04-18,Direct,Desktop,247,225,555,0.475,105.6,4
2025-04-18,Direct,Mobile,260,229,1060,0.354,52.9,2
2025-04-18,Direct,Tablet,54,41,194,0.671,51.8,1
2025-04-18,Email,Desktop,87,77,249,0.462,184.2,2
2025-04-18,Email,Mobile,120,113,393,0.546,66.1,1
2025-04-18,Email,Tablet,27,22,81,0.64,124.3,0
2025-04-18,Referral,Desktop,66,61,268,0.649,223.2,1
2025-04-18,Referral,Mobile,119,103,424,0.353,134.2,2
2025-04-18,Referral,Tablet,15,13,60,0.693,61.1,0
2025-04-19,Organic Search,Desktop,564,470,1776,0.326,184.0,7
2025-04-19,Organic Search,Mobile,854,640,3505,0.451,150.1,20
2025-04-19,Organic Search,Tablet,135,120,258,0.572,120.3,2
2025-04-19,Paid Search,Desktop,297,275,969,0.427,94.6,6
2025-04-19,Paid Search,Mobile,413,389,1548,0.442,128.7,7
2025-04-19,Paid Search,Tablet,43,34,125,0.304,218.2,1
2025-04-19,Social,Desktop,346,261,1275,0.349,210.6,9
2025-04-19,Social,Mobile,514,486,1846,0.567,93.6,7
2025-04-19,Social,Tablet,61,49,148,0.631,179.0,1
2025-04-19,Direct,Desktop,263,217,514,0.46,145.9,4
2025-04-19,Direct,Mobile,325,266,736,0.305,83.6,2
2025-04-19,Direct,Tablet,48,42,92,0.442,76.8,0
2025-04-19,Email,Desktop,97,74,176,0.582,183.3,1
2025-04-19,Email,Mobile,133,121,520,0.685,173.5,2
2025-04-19,Email,Tablet,23,21,79,0.452,65.6,0
2025-04-19,Referral,Desktop,69,64,193,0.695,220.0,0
2025-04-19,Referral,Mobile,75,65,300,0.307,87.1,1
2025-04-19,Referral,Tablet,14,11,44,0.61,190.3,0
2025-04-20,Organic Search,Desktop,557,518,1515,0.362,102.9,10
2025-04-20,Organic Search,Mobile,830,769,2115,0.674,172.2,13
2025-04-20,Organic Search,Tablet,135,110,525,0.658,167.9,1
2025-04-20,Paid Search,Desktop,272,221,835,0.45,134.4,3
2025-04-20,Paid Search,Mobile,379,314,1153,0.59,135.9,4
2025-04-20,Paid Search,Tablet,50,39,168,0.594,148.1,0
2025-04-20,Social,Desktop,444,349,1482,0.445,100.2,9
2025-04-20,Social,Mobile,454,369,1163,0.627,221.7,9
2025-04-20,Social,Tablet,79,66,351,0.632,185.3,0
2025-04-20,Direct,Desktop,299,226,1013,0.595,160.8,1
2025-04-20,Direct,Mobile,216,180,407,0.427,93.1,2
2025-04-20,Direct,Tablet,53,48,175,0.383,165.2,0
2025-04-20,Email,Desktop,93,87,355,0.331,184.2,1
2025-04-20,Email,Mobile,99,93,427,0.684,112.8,1
2025-04-20,Email,Tablet,20,16,68,0.444,90.9,0
2025-04-20,Referral,Desktop,94,81,378,0.57,239.0,1
2025-04-20,Referral,Mobile,124,94,407,0.419,102.5,0
2025-04-20,Referral,Tablet,15,13,45,0.444,160.6,0
2025-04-21,Organic Search,Desktop,590,448,2030,0.623,210.8,16
2025-04-21,Organic Search,Mobile,882,704,3037,0.591,65.0,13
2025-04-21,Organic Search,Tablet,156,146,614,0.301,103.4,1
2025-04-21,Paid Search,Desktop,284,258,1065,0.348,236.8,8
2025-04-21,Paid Search,Mobile,326,249,1014,0.487,206.3,7
2025-04-21,Paid Search,Tablet,47,43,103,0.474,189.4,0
2025-04-21,Social,Desktop,309,268,1329,0.686,129.2,6
2025-04-21,Social,Mobile,396,307,1480,0.31,48.3,7
2025-04-21,Social,Tablet,75,68,146,0.501,170.3,1
2025-04-21,Direct,Desktop,216,190,439,0.437,134.0,4
2025-04-21,Direct,Mobile,317,276,1350,0.338,54.2,7
2025-04-21,Direct,Tablet,48,39,130,0.598,177.6,0
2025-04-21,Email,Desktop,90,76,286,0.388,221.7,0
2025-04-21,Email,Mobile,135,107,352,0.331,117.2,2
2025-04-21,Email,Tablet,20,18,36,0.516,174.7,0
2025-04-21,Referral,Desktop,58,44,156,0.538,86.7,1
2025-04-21,Referral,Mobile,77,59,252,0.639,236.4,0
2025-04-21,Referral,Tablet,15,11,43,0.4,64.8,0
2025-04-22,Organic Search,Desktop,731,581,1324,0.464,46.3,10
2025-04-22,Organic Search,Mobile,906,697,3596,0.371,211.5,22
2025-04-22,Organic Search,Tablet,123,92,491,0.494,238.4,0
2025-04-22,Paid Search,Desktop,272,248,673,0.5,178.9,7
2025-04-22,Paid Search,Mobile,294,235,535,0.628,47.2,7
2025-04-22,Paid Search,Tablet,47,39,162,0.661,72.9,0
2025-04-22,Social,Desktop,254,229,464,0.66,155.7,4
2025-04-22,Social,Mobile,346,294,1238,0.497,192.3,8
2025-04-22,Social,Tablet,63,53,152,0.375,104.5,1
2025-04-22,Direct,Desktop,217,185,406,0.439,96.3,3
2025-04-22,Direct,Mobile,288,244,1149,0.479,174.7,2
2025-04-22,Direct,Tablet,47,36,86,0.326,100.1,1
2025-04-22,Email,Desktop,101,80,433,0.399,91.5,2
2025-04-22,Email,Mobile,97,89,332,0.624,169.1,2
2025-04-22,Email,Tablet,14,11,27,0.397,171.1,0
2025-04-22,Referral,Desktop,64,53,133,0.312,225.2,0
2025-04-22,Referral,Mobile,111,84,496,0.382,115.3,0
2025-04-22,Referral,Tablet,14,11,55,0.369,188.9,0
2025-04-23,Organic Search,Desktop,523,431,1559,0.322,126.3,13
2025-04-23,Organic Search,Mobile,989,785,4403,0.511,77.8,27
2025-04-23,Organic Search,Tablet,123,106,512,0.543,108.5,1
2025-04-23,Paid Search,Desktop,202,186,454,0.432,67.2,3
2025-04-23,Paid Search,Mobile,283,264,707,0.658,222.1,8
2025-04-23,Paid Search,Tablet,55,50,152,0.328,232.5,0
2025-04-23,Social,Desktop,260,232,1003,0.478,172.0,5
2025-04-23,Social,Mobile,489,379,1004,0.51,54.9,11
2025-04-23,Social,Tablet,57,44,196,0.633,117.9,1
2025-04-23,Direct,Desktop,218,180,525,0.528,133.3,5
2025-04-23,Direct,Mobile,276,258,874,0.594,88.0,5
2025-04-23,Direct,Tablet,42,32,93,0.338,47.0,0
2025-04-23,Email,Desktop,91,73,375,0.672,123.3,2
2025-04-23,Email,Mobile,126,98,358,0.645,56.1,0
2025-04-23,Email,Tablet,15,11,66,0.55,116.8,0
2025-04-23,Referral,Desktop,78,71,147,0.51,51.7,1
2025-04-23,Referral,Mobile,92,72,330,0.432,210.9,0
2025-04-23,Referral,Tablet,10,7,41,0.601,143.1,0
2025-04-24,Organic Search,Desktop,684,513,2844,0.683,111.1,14
2025-04-24,Organic Search,Mobile,886,677,2530,0.565,177.6,15
2025-04-24,Organic Search,Tablet,150,139,587,0.311,151.6,3
2025-04-24,Paid Search,Desktop,263,245,1114,0.567,56.3,2
2025-04-24,Paid Search,Mobile,321,253,1413,0.387,59.8,4
2025-04-24,Paid Search,Tablet,46,37,105,0.679,130.9,1
2025-04-24,Social,Desktop,302,231,1205,0.54,176.2,3
2025-04-24,Social,Mobile,417,356,978,0.501,199.8,8
2025-04-24,Social,Tablet,53,42,145,0.411,155.3,0
2025-04-24,Direct,Desktop,225,172,999,0.64,52.1,5
2025-04-24,Direct,Mobile,215,168,966,0.428,199.4,5
2025-04-24,Direct,Tablet,52,43,159,0.454,52.9,1
2025-04-24,Email,Desktop,95,74,180,0.353,217.4,2
2025-04-24,Email,Mobile,110,83,363,0.675,111.7,1
2025-04-24,Email,Tablet,21,17,53,0.491,219.5,0
2025-04-24,Referral,Desktop,73,57,219,0.558,121.7,2
2025-04-24,Referral,Mobile,89,72,320,0.45,191.3,1
2025-04-24,Referral,Tablet,18,13,75,0.504,88.4,0
2025-04-25,Organic Search,Desktop,645,598,1755,0.345,120.9,11
2025-04-25,Organic Search,Mobile,906,775,3559,0.448,140.2,23
2025-04-25,Organic Search,Tablet,113,105,426,0.535,171.2,3
2025-04-25,Paid Search,Desktop,363,298,1439,0.685,234.7,5
2025-04-25,Paid Search,Mobile,298,278,1023,0.6,173.7,6
2025-04-25,Paid Search,Tablet,44,33,188,0.527,98.5,0
2025-04-25,Social,Desktop,325,307,970,0.495,65.9,4
2025-04-25,Social,Mobile,483,422,1586,0.361,152.1,10
2025-04-25,Social,Tablet,57,52,241,0.548,138.2,1
2025-04-25,Direct,Desktop,215,197,409,0.544,124.2,5
2025-04-25,Direct,Mobile,303,283,987,0.355,114.1,8
2025-04-25,Direct,Tablet,44,40,147,0.57,87.9,1
2025-04-25,Email,Desktop,99,81,346,0.582,198.1,2
2025-04-25,Email,Mobile,132,122,571,0.665,199.1,1
2025-04-25,Email,Tablet,23,20,65,0.425,215.6,0
2025-04-25,Referral,Desktop,61,53,194,0.582,125.4,0
2025-04-25,Referral,Mobile,86,78,303,0.471,73.9,1
2025-04-25,Referral,Tablet,14,13,36,0.678,149.4,0
2025-04-26,Organic Search,Desktop,750,691,1378,0.629,73.1,6
2025-04-26,Organic Search,Mobile,927,849,3953,0.509,70.3,20
2025-04-26,Organic Search,Tablet,143,108,471,0.323,94.1,1
2025-04-26,Paid Search,Desktop,274,206,990,0.634,70.9,5
2025-04-26,Paid Search,Mobile,375,291,1164,0.675,210.2,3
2025-04-26,Paid Search,Tablet,62,58,148,0.449,109.8,1
2025-04-26,Social,Desktop,385,307,1216,0.63,136.3,2
2025-04-26,Social,Mobile,562,505,2246,0.522,232.6,13
2025-04-26,Social,Tablet,73,62,203,0.344,180.7,0
2025-04-26,Direct,Desktop,271,249,1023,0.586,167.2,1
2025-04-26,Direct,Mobile,357,283,1592,0.329,46.9,5
