order_id,order_date,ship_date,customer_id,product_id,sales_channel,payment_method,quantity,unit_price,discount,sales_amount,cost_amount,profit,order_status
SO107898,2025-02-16,2025-02-17,C01114,P0040,Retail Shop,PromptPay,1,3716.07,0,3716.07,1858.29,1857.78,Completed
SO107899,2025-02-16,2025-02-18,C01601,P0007,Online Store,Cash on Delivery,2,3056.43,0,6112.86,3328.26,2784.6,Completed
SO107900,2025-02-16,2025-02-18,C00972,P0020,Sales Rep,Bank Transfer,3,3344.65,0.1,9030.56,5473.2,3557.36,Completed
SO107901,2025-02-16,2025-02-18,C01881,P0043,Online Store,PromptPay,2,4062.61,0.05,7718.96,4278.1,3440.86,Completed
SO107902,2025-02-16,2025-02-19,C00234,P0039,Retail Shop,PromptPay,1,3316.19,0.1,2984.57,1898.51,1086.06,Completed
SO107903,2025-02-16,2025-02-17,C00253,P0025,Retail Shop,Cash on Delivery,1,12260.15,0,12260.15,5871.62,6388.53,Completed
SO107904,2025-02-16,2025-02-17,C01841,P0046,Retail Shop,Cash on Delivery,3,3112.92,0,9338.76,4335.66,5003.1,Completed
SO107905,2025-02-16,2025-02-21,C00581,P0046,Retail Shop,Credit Card,1,3112.92,0,3112.92,1445.22,1667.7,Completed
SO107906,2025-02-16,2025-02-18,C01269,P0022,Retail Shop,PromptPay,1,7381.54,0.05,7012.46,4233.9,2778.56,Completed
SO107907,2025-02-16,2025-02-19,C01558,P0026,Retail Shop,Bank Transfer,1,9740.44,0,9740.44,5440.22,4300.22,Completed
SO107908,2025-02-16,2025-02-17,C00370,P0008,Online Store,Bank Transfer,1,2251.16,0.1,2026.04,1404.34,621.7,Completed
SO107909,2025-02-17,2025-02-18,C00029,P0024,Retail Shop,Bank Transfer,1,7277.41,0.05,6913.54,3922.11,2991.43,Completed
SO107910,2025-02-17,2025-02-18,C00381,P0004,Online Store,Credit Card,1,4559.99,0,4559.99,3472.87,1087.12,Completed
SO107911,2025-02-17,2025-02-18,C00957,P0001,Sales Rep,Credit Card,5,5156.72,0,25783.6,12765.1,13018.5,Completed
SO107912,2025-02-17,2025-02-20,C00836,P0019,Retail Shop,Cash on Delivery,1,2314.07,0.05,2198.37,1081.77,1116.6,Completed
SO107913,2025-02-17,2025-02-20,C00102,P0013,Retail Shop,Credit Card,3,951.59,0,2854.77,2068.2,786.57,Completed
SO107914,2025-02-17,2025-02-18,C00011,P0005,Retail Shop,Cash on Delivery,1,1154.82,0.05,1097.08,853.04,244.04,Completed
SO107915,2025-02-17,2025-02-19,C00028,P0014,Sales Rep,Credit Card,1,3738.19,0,3738.19,2752.22,985.97,Completed
SO107916,2025-02-17,2025-02-22,C00074,P0010,Sales Rep,Cash on Delivery,2,3668.18,0,7336.36,3683.76,3652.6,Completed
SO107917,2025-02-17,2025-02-19,C01395,P0052,Retail Shop,PromptPay,1,2299.6,0.1,2069.64,1447.25,622.39,Completed
SO107918,2025-02-17,2025-02-20,C00345,P0045,Retail Shop,Credit Card,1,6524.01,0,6524.01,3842.27,2681.74,Completed
SO107919,2025-02-17,2025-02-18,C00652,P0004,Marketplace,Bank Transfer,1,4559.99,0,4559.99,3472.87,1087.12,Completed
SO107920,2025-02-17,2025-02-19,C00063,P0019,Online Store,PromptPay,1,2314.07,0,2314.07,1081.77,1232.3,Completed
SO107921,2025-02-17,2025-02-22,C00612,P0051,Retail Shop,PromptPay,1,6235.15,0,6235.15,3488.34,2746.81,Completed
SO107922,2025-02-17,2025-02-18,C00502,P0042,Marketplace,Bank Transfer,2,3499.17,0,6998.34,4294.62,2703.72,Completed
SO107923,2025-02-17,2025-02-19,C01436,P0056,Marketplace,PromptPay,5,7329.34,0,36646.7,23799.55,12847.15,Completed
SO107924,2025-02-17,2025-02-22,C00730,P0043,Online Store,Bank Transfer,2,4062.61,0,8125.22,4278.1,3847.12,Completed
SO107925,2025-02-17,2025-02-19,C01053,P0016,Marketplace,Cash on Delivery,1,9284.71,0,9284.71,5241.46,4043.25,Returned
SO107926,2025-02-18,2025-02-23,C00045,P0029,Retail Shop,Cash on Delivery,5,9842.19,0,49210.95,24171.65,25039.3,Completed
SO107927,2025-02-18,2025-02-21,C01824,P0039,Retail Shop,Cash on Delivery,4,3316.19,0,13264.76,7594.04,5670.72,Completed
SO107928,2025-02-18,2025-02-20,C01398,P0045,Retail Shop,Cash on Delivery,1,6524.01,0,6524.01,3842.27,2681.74,Completed
SO107929,2025-02-18,2025-02-20,C01768,P0016,Sales Rep,Bank Transfer,1,9284.71,0,9284.71,5241.46,4043.25,Completed
SO107930,2025-02-18,2025-02-20,C00274,P0025,Online Store,Credit Card,1,12260.15,0.1,11034.14,5871.62,5162.52,Completed
SO107931,2025-02-18,2025-02-20,C01379,P0057,Retail Shop,Cash on Delivery,1,5299.84,0,5299.84,3273.8,2026.04,Completed
SO107932,2025-02-18,2025-02-20,C01473,P0037,Online Store,PromptPay,1,1155.47,0.1,1039.92,549.75,490.17,Completed
SO107933,2025-02-18,2025-02-19,C00227,P0020,Online Store,PromptPay,2,3344.65,0,6689.3,3648.8,3040.5,Completed
SO107934,2025-02-18,2025-02-20,C00428,P0002,Sales Rep,Credit Card,3,5627.44,0,16882.32,8161.41,8720.91,Completed
SO107935,2025-02-18,2025-02-19,C00652,P0059,Marketplace,Bank Transfer,2,8973.93,0,17947.86,10106.48,7841.38,Completed
SO107936,2025-02-18,2025-02-20,C01363,P0005,Online Store,Cash on Delivery,2,1154.82,0,2309.64,1706.08,603.56,Completed
SO107937,2025-02-18,2025-02-25,C00445,P0028,Retail Shop,Credit Card,2,6888.25,0,13776.5,7781.84,5994.66,Completed
SO107938,2025-02-18,2025-02-21,C00902,P0037,Sales Rep,Cash on Delivery,3,1155.47,0,3466.41,1649.25,1817.16,Returned
SO107939,2025-02-18,2025-02-20,C01322,P0015,Marketplace,Bank Transfer,3,1756.87,0.05,5007.08,3656.22,1350.86,Completed
SO107940,2025-02-18,2025-02-19,C01070,P0048,Retail Shop,Cash on Delivery,5,6484.47,0.15,27559.0,18541.2,9017.8,Returned
SO107941,2025-02-18,2025-02-21,C00687,P0034,Retail Shop,PromptPay,1,5674.95,0,5674.95,3356.11,2318.84,Completed
SO107942,2025-02-18,2025-02-19,C01546,P0030,Sales Rep,Cash on Delivery,2,342.53,0,685.06,514.14,170.92,Completed
SO107943,2025-02-18,2025-02-21,C01227,P0055,Sales Rep,Cash on Delivery,2,2340.98,0,4681.96,2318.3,2363.66,Completed
SO107944,2025-02-18,2025-02-20,C00970,P0055,Marketplace,Credit Card,2,2340.98,0,4681.96,2318.3,2363.66,Completed
SO107945,2025-02-18,2025-02-19,C00731,P0037,Online Store,Cash on Delivery,1,1155.47,0.1,1039.92,549.75,490.17,Completed
SO107946,2025-02-18,2025-02-21,C01201,P0060,Sales Rep,Credit Card,2,1288.75,0.1,2319.75,1625.66,694.09,Completed
SO107947,2025-02-18,2025-02-19,C00393,P0029,Marketplace,Credit Card,3,9842.19,0.1,26573.91,14502.99,12070.92,Completed
SO107948,2025-02-19,2025-02-24,C00639,P0008,Marketplace,PromptPay,1,2251.16,0.05,2138.6,1404.34,734.26,Completed
SO107949,2025-02-19,2025-02-26,C01400,P0002,Retail Shop,PromptPay,2,5627.44,0,11254.88,5440.94,5813.94,Completed
SO107950,2025-02-19,2025-02-26,C00955,P0009,Retail Shop,Cash on Delivery,2,731.22,0,1462.44,839.62,622.82,Completed
SO107951,2025-02-19,2025-02-22,C01652,P0050,Online Store,Cash on Delivery,1,1070.16,0.05,1016.65,616.84,399.81,Completed
SO107952,2025-02-19,2025-02-20,C01750,P0035,Marketplace,Bank Transfer,1,6101.81,0.15,5186.54,4192.78,993.76,Completed
SO107953,2025-02-19,2025-02-21,C01413,P0015,Marketplace,Credit Card,1,1756.87,0.05,1669.03,1218.74,450.29,Completed
SO107954,2025-02-19,2025-02-20,C01550,P0013,Retail Shop,Cash on Delivery,2,951.59,0.15,1617.7,1378.8,238.9,Completed
SO107955,2025-02-19,2025-02-20,C00582,P0040,Online Store,Cash on Delivery,2,3716.07,0,7432.14,3716.58,3715.56,Completed
SO107956,2025-02-19,2025-02-21,C01484,P0010,Retail Shop,Credit Card,1,3668.18,0.2,2934.54,1841.88,1092.66,Completed
SO107957,2025-02-19,2025-02-20,C01014,P0056,Online Store,Cash on Delivery,2,7329.34,0.05,13925.75,9519.82,4405.93,Completed
SO107958,2025-02-19,2025-02-20,C01138,P0029,Marketplace,Cash on Delivery,2,9842.19,0,19684.38,9668.66,10015.72,Completed
SO107959,2025-02-19,2025-02-22,C01970,P0004,Marketplace,Bank Transfer,1,4559.99,0,4559.99,3472.87,1087.12,Completed
SO107960,2025-02-20,2025-02-23,C00018,P0035,Sales Rep,Bank Transfer,2,6101.81,0,12203.62,8385.56,3818.06,Completed
SO107961,2025-02-20,2025-02-22,C00392,P0018,Marketplace,Bank Transfer,3,5708.01,0.05,16267.83,11527.05,4740.78,Completed
SO107962,2025-02-20,2025-02-21,C00218,P0059,Marketplace,Credit Card,2,8973.93,0.1,16153.07,10106.48,6046.59,Completed
SO107963,2025-02-20,2025-02-21,C00271,P0019,Sales Rep,Credit Card,1,2314.07,0,2314.07,1081.77,1232.3,Completed
SO107964,2025-02-20,2025-02-23,C01078,P0017,Marketplace,PromptPay,3,6305.48,0,18916.44,11075.37,7841.07,Completed
SO107965,2025-02-20,2025-02-21,C01511,P0036,Marketplace,Credit Card,1,11964.76,0,11964.76,5972.79,5991.97,Completed
SO107966,2025-02-20,2025-02-23,C01309,P0022,Retail Shop,Credit Card,1,7381.54,0,7381.54,4233.9,3147.64,Completed
SO107967,2025-02-20,2025-02-25,C00168,P0036,Marketplace,PromptPay,4,11964.76,0,47859.04,23891.16,23967.88,Completed
SO107968,2025-02-20,2025-02-25,C00440,P0012,Sales Rep,Cash on Delivery,1,6081.18,0.05,5777.12,3237.05,2540.07,Completed
SO107969,2025-02-20,2025-02-22,C00627,P0010,Retail Shop,Bank Transfer,1,3668.18,0,3668.18,1841.88,1826.3,Returned
SO107970,2025-02-20,2025-02-22,C01779,P0024,Sales Rep,Bank Transfer,1,7277.41,0,7277.41,3922.11,3355.3,Completed
SO107971,2025-02-20,2025-02-21,C01736,P0012,Online Store,PromptPay,2,6081.18,0.05,11554.24,6474.1,5080.14,Completed
SO107972,2025-02-20,2025-02-25,C01005,P0038,Marketplace,Credit Card,1,7332.43,0,7332.43,4557.54,2774.89,Completed
SO107973,2025-02-20,2025-02-22,C00776,P0021,Marketplace,Bank Transfer,1,8337.14,0,8337.14,3902.39,4434.75,Completed
SO107974,2025-02-20,2025-02-22,C00146,P0043,Marketplace,Credit Card,1,4062.61,0,4062.61,2139.05,1923.56,Completed
SO107975,2025-02-20,2025-02-22,C00641,P0042,Retail Shop,Cash on Delivery,2,3499.17,0.1,6298.51,4294.62,2003.89,Completed
SO107976,2025-02-20,2025-02-27,C01308,P0034,Sales Rep,Cash on Delivery,3,5674.95,0,17024.85,10068.33,6956.52,Completed
SO107977,2025-02-20,2025-02-21,C00086,P0037,Online Store,Cash on Delivery,2,1155.47,0,2310.94,1099.5,1211.44,Completed
SO107978,2025-02-20,2025-02-27,C00556,P0038,Online Store,Credit Card,1,7332.43,0,7332.43,4557.54,2774.89,Completed
SO107979,2025-02-20,2025-02-23,C01688,P0046,Sales Rep,PromptPay,1,3112.92,0,3112.92,1445.22,1667.7,Returned
SO107980,2025-02-20,2025-02-22,C01430,P0035,Retail Shop,PromptPay,4,6101.81,0,24407.24,16771.12,7636.12,Completed
SO107981,2025-02-20,2025-02-22,C00032,P0041,Online Store,Bank Transfer,4,6964.31,0,27857.24,18981.16,8876.08,Completed
SO107982,2025-02-20,2025-02-25,C00956,P0017,Online Store,Cash on Delivery,2,6305.48,0.1,11349.86,7383.58,3966.28,Completed
SO107983,2025-02-20,2025-02-23,C01635,P0059,Marketplace,Credit Card,2,8973.93,0.05,17050.47,10106.48,6943.99,Completed
SO107984,2025-02-20,2025-02-21,C01723,P0018,Retail Shop,Cash on Delivery,4,5708.01,0,22832.04,15369.4,7462.64,Completed
SO107985,2025-02-20,2025-02-22,C01481,P0040,Retail Shop,Bank Transfer,2,3716.07,0.1,6688.93,3716.58,2972.35,Completed
SO107986,2025-02-20,2025-02-21,C00456,P0003,Retail Shop,Cash on Delivery,1,3896.65,0.15,3312.15,2203.31,1108.84,Completed
SO107987,2025-02-21,2025-02-22,C00597,P0043,Marketplace,Cash on Delivery,1,4062.61,0,4062.61,2139.05,1923.56,Completed
SO107988,2025-02-21,2025-02-22,C01488,P0017,Retail Shop,Credit Card,2,6305.48,0.1,11349.86,7383.58,3966.28,Completed
SO107989,2025-02-21,2025-02-23,C01899,P0049,Retail Shop,Cash on Delivery,2,7844.05,0.1,14119.29,9926.36,4192.93,Completed
SO107990,2025-02-21,2025-02-22,C00465,P0050,Retail Shop,Cash on Delivery,1,1070.16,0,1070.16,616.84,453.32,Completed
SO107991,2025-02-21,2025-02-23,C00166,P0057,Retail Shop,PromptPay,4,5299.84,0,21199.36,13095.2,8104.16,Completed
SO107992,2025-02-21,2025-02-22,C01938,P0047,Retail Shop,PromptPay,1,2396.3,0,2396.3,1169.77,1226.53,Completed
SO107993,2025-02-21,2025-02-22,C00597,P0014,Sales Rep,PromptPay,2,3738.19,0,7476.38,5504.44,1971.94,Completed
SO107994,2025-02-21,2025-02-22,C01227,P0004,Online Store,Cash on Delivery,1,4559.99,0,4559.99,3472.87,1087.12,Completed
SO107995,2025-02-21,2025-02-26,C00824,P0011,Marketplace,Cash on Delivery,1,1857.44,0,1857.44,1424.51,432.93,Completed
SO107996,2025-02-21,2025-02-24,C00253,P0017,Retail Shop,Cash on Delivery,4,6305.48,0,25221.92,14767.16,10454.76,Completed
SO107997,2025-02-21,2025-02-22,C01753,P0019,Retail Shop,Cash on Delivery,1,2314.07,0.1,2082.66,1081.77,1000.89,Completed
SO107998,2025-02-21,2025-02-23,C01547,P0039,Online Store,Credit Card,3,3316.19,0.1,8953.71,5695.53,3258.18,Completed
SO107999,2025-02-21,2025-02-22,C01187,P0060,Retail Shop,Cash on Delivery,1,1288.75,0,1288.75,812.83,475.92,Completed
SO108000,2025-02-21,2025-02-28,C01369,P0059,Retail Shop,PromptPay,1,8973.93,0,8973.93,5053.24,3920.69,Completed
SO108001,2025-02-21,2025-02-22,C01442,P0037,Online Store,Bank Transfer,1,1155.47,0.1,1039.92,549.75,490.17,Completed
SO108002,2025-02-21,2025-02-24,C00792,P0054,Marketplace,Cash on Delivery,3,2515.37,0.05,7168.8,5072.19,2096.61,Completed
SO108003,2025-02-21,2025-02-23,C01285,P0012,Sales Rep,Cash on Delivery,5,6081.18,0.1,27365.31,16185.25,11180.06,Completed
SO108004,2025-02-21,2025-02-24,C00463,P0003,Marketplace,Credit Card,1,3896.65,0,3896.65,2203.31,1693.34,Completed
SO108005,2025-02-21,2025-02-23,C01531,P0052,Retail Shop,Credit Card,1,2299.6,0,2299.6,1447.25,852.35,Completed
SO108006,2025-02-21,2025-02-23,C01086,P0036,Sales Rep,Bank Transfer,5,11964.76,0,59823.8,29863.95,29959.85,Completed
SO108007,2025-02-22,2025-02-24,C01144,P0018,Online Store,Bank Transfer,1,5708.01,0.2,4566.41,3842.35,724.06,Completed
SO108008,2025-02-22,2025-02-23,C01236,P0018,Marketplace,Cash on Delivery,2,5708.01,0,11416.02,7684.7,3731.32,Completed
SO108009,2025-02-22,2025-02-24,C00644,P0032,Marketplace,Credit Card,2,5237.53,0.1,9427.55,4987.9,4439.65,Completed
SO108010,2025-02-22,2025-02-24,C00577,P0047,Online Store,Cash on Delivery,1,2396.3,0.15,2036.86,1169.77,867.09,Completed
SO108011,2025-02-22,2025-02-23,C01653,P0001,Sales Rep,Bank Transfer,1,5156.72,0.2,4125.38,2553.02,1572.36,Completed
SO108012,2025-02-22,2025-02-24,C01268,P0042,Retail Shop,Bank Transfer,1,3499.17,0,3499.17,2147.31,1351.86,Completed
SO108013,2025-02-22,2025-02-24,C00678,P0018,Retail Shop,Credit Card,2,5708.01,0.1,10274.42,7684.7,2589.72,Completed
SO108014,2025-02-22,2025-02-25,C00461,P0053,Online Store,PromptPay,1,3731.52,0.15,3171.79,2372.15,799.64,Completed
SO108015,2025-02-22,2025-02-25,C00587,P0045,Online Store,PromptPay,4,6524.01,0,26096.04,15369.08,10726.96,Completed
SO108016,2025-02-22,2025-02-25,C01136,P0054,Marketplace,Bank Transfer,1,2515.37,0.15,2138.06,1690.73,447.33,Completed
SO108017,2025-02-22,2025-02-23,C01512,P0005,Sales Rep,Bank Transfer,1,1154.82,0,1154.82,853.04,301.78,Completed
SO108018,2025-02-22,2025-02-24,C01424,P0047,Marketplace,PromptPay,1,2396.3,0,2396.3,1169.77,1226.53,Completed
SO108019,2025-02-22,2025-02-23,C01537,P0014,Sales Rep,PromptPay,1,3738.19,0,3738.19,2752.22,985.97,Completed
SO108020,2025-02-22,2025-02-25,C00758,P0020,Marketplace,Cash on Delivery,1,3344.65,0.15,2842.95,1824.4,1018.55,Completed
SO108021,2025-02-22,2025-02-25,C00452,P0043,Retail Shop,PromptPay,1,4062.61,0,4062.61,2139.05,1923.56,Completed
SO108022,2025-02-22,2025-02-24,C01410,P0016,Online Store,Cash on Delivery,1,9284.71,0,9284.71,5241.46,4043.25,Completed
SO108023,2025-02-22,2025-02-24,C00847,P0055,Sales Rep,Bank Transfer,1,2340.98,0,2340.98,1159.15,1181.83,Completed
SO108024,2025-02-22,2025-02-23,C00280,P0004,Marketplace,Bank Transfer,5,4559.99,0.05,21659.95,17364.35,4295.6,Completed
SO108025,2025-02-22,2025-02-24,C01968,P0030,Retail Shop,Credit Card,1,342.53,0,342.53,257.07,85.46,Completed
SO108026,2025-02-22,2025-02-24,C01143,P0013,Sales Rep,Bank Transfer,1,951.59,0,951.59,689.4,262.19,Completed
SO108027,2025-02-22,2025-02-25,C01785,P0021,Sales Rep,Bank Transfer,1,8337.14,0,8337.14,3902.39,4434.75,Completed
SO108028,2025-02-23,2025-02-24,C01009,P0057,Sales Rep,PromptPay,1,5299.84,0,5299.84,3273.8,2026.04,Completed
SO108029,2025-02-23,2025-02-24,C00093,P0002,Online Store,PromptPay,5,5627.44,0.2,22509.76,13602.35,8907.41,Completed
SO108030,2025-02-23,2025-02-28,C01512,P0019,Sales Rep,Bank Transfer,4,2314.07,0,9256.28,4327.08,4929.2,Completed
SO108031,2025-02-23,2025-02-26,C01282,P0004,Online Store,Bank Transfer,4,4559.99,0,18239.96,13891.48,4348.48,Completed
SO108032,2025-02-23,2025-02-24,C00560,P0057,Online Store,PromptPay,1,5299.84,0,5299.84,3273.8,2026.04,Completed
SO108033,2025-02-23,2025-02-25,C01269,P0008,Online Store,Cash on Delivery,3,2251.16,0.1,6078.13,4213.02,1865.11,Completed
SO108034,2025-02-23,2025-02-24,C01275,P0002,Marketplace,Credit Card,1,5627.44,0.05,5346.07,2720.47,2625.6,Completed
SO108035,2025-02-23,2025-02-24,C01263,P0034,Online Store,Credit Card,1,5674.95,0,5674.95,3356.11,2318.84,Completed
SO108036,2025-02-23,2025-02-26,C00563,P0024,Online Store,Credit Card,1,7277.41,0,7277.41,3922.11,3355.3,Completed
SO108037,2025-02-23,2025-02-25,C01827,P0003,Retail Shop,PromptPay,5,3896.65,0,19483.25,11016.55,8466.7,Completed
SO108038,2025-02-23,2025-02-26,C00398,P0025,Online Store,Cash on Delivery,2,12260.15,0.05,23294.28,11743.24,11551.04,Completed
SO108039,2025-02-23,2025-02-24,C01736,P0008,Retail Shop,Cash on Delivery,3,2251.16,0,6753.48,4213.02,2540.46,Cancelled
SO108040,2025-02-23,2025-02-26,C01782,P0043,Online Store,PromptPay,1,4062.61,0.1,3656.35,2139.05,1517.3,Completed
SO108041,2025-02-23,2025-02-25,C01342,P0005,Marketplace,Cash on Delivery,2,1154.82,0.1,2078.68,1706.08,372.6,Returned
SO108042,2025-02-23,2025-02-26,C01093,P0001,Sales Rep,Cash on Delivery,1,5156.72,0,5156.72,2553.02,2603.7,Completed
SO108043,2025-02-23,2025-02-24,C01743,P0033,Sales Rep,Cash on Delivery,1,6400.14,0,6400.14,4462.03,1938.11,Completed
SO108044,2025-02-23,2025-02-26,C01796,P0042,Sales Rep,Cash on Delivery,1,3499.17,0,3499.17,2147.31,1351.86,Completed
SO108045,2025-02-23,2025-02-24,C01464,P0048,Retail Shop,Bank Transfer,5,6484.47,0,32422.35,18541.2,13881.15,Completed
SO108046,2025-02-23,2025-02-24,C00115,P0028,Marketplace,PromptPay,1,6888.25,0,6888.25,3890.92,2997.33,Completed
SO108047,2025-02-23,2025-02-24,C00086,P0007,Online Store,PromptPay,3,3056.43,0.15,7793.9,4992.39,2801.51,Completed
SO108048,2025-02-23,2025-02-26,C01197,P0046,Online Store,Bank Transfer,1,3112.92,0,3112.92,1445.22,1667.7,Completed
SO108049,2025-02-23,2025-02-24,C00189,P0009,Online Store,Bank Transfer,1,731.22,0,731.22,419.81,311.41,Completed
SO108050,2025-02-23,2025-02-26,C01431,P0057,Sales Rep,Bank Transfer,1,5299.84,0,5299.84,3273.8,2026.04,Completed
SO108051,2025-02-23,2025-02-24,C00919,P0049,Online Store,PromptPay,2,7844.05,0.1,14119.29,9926.36,4192.93,Completed
SO108052,2025-02-23,2025-02-28,C00818,P0053,Marketplace,Cash on Delivery,2,3731.52,0,7463.04,4744.3,2718.74,Completed
SO108053,2025-02-23,2025-02-24,C01695,P0048,Online Store,Bank Transfer,2,6484.47,0,12968.94,7416.48,5552.46,Returned
SO108054,2025-02-23,2025-02-26,C00020,P0016,Retail Shop,Bank Transfer,1,9284.71,0,9284.71,5241.46,4043.25,Completed
SO108055,2025-02-23,2025-02-25,C00670,P0034,Sales Rep,Bank Transfer,1,5674.95,0.2,4539.96,3356.11,1183.85,Completed
SO108056,2025-02-23,2025-02-24,C01585,P0011,Online Store,Bank Transfer,2,1857.44,0,3714.88,2849.02,865.86,Returned
SO108057,2025-02-23,2025-02-25,C00938,P0054,Retail Shop,PromptPay,1,2515.37,0.1,2263.83,1690.73,573.1,Completed
SO108058,2025-02-24,2025-03-01,C01568,P0017,Retail Shop,Cash on Delivery,1,6305.48,0,6305.48,3691.79,2613.69,Completed
SO108059,2025-02-24,2025-02-25,C01845,P0028,Retail Shop,PromptPay,1,6888.25,0,6888.25,3890.92,2997.33,Completed
SO108060,2025-02-24,2025-02-26,C01740,P0024,Retail Shop,Credit Card,3,7277.41,0,21832.23,11766.33,10065.9,Cancelled
SO108061,2025-02-24,2025-02-25,C01730,P0051,Sales Rep,Credit Card,2,6235.15,0.05,11846.78,6976.68,4870.1,Completed
SO108062,2025-02-24,2025-02-26,C01206,P0030,Retail Shop,Credit Card,2,342.53,0,685.06,514.14,170.92,Completed
SO108063,2025-02-24,2025-03-03,C00245,P0036,Marketplace,Bank Transfer,1,11964.76,0,11964.76,5972.79,5991.97,Completed
SO108064,2025-02-24,2025-03-01,C00888,P0060,Marketplace,PromptPay,1,1288.75,0,1288.75,812.83,475.92,Returned
SO108065,2025-02-25,2025-02-27,C01362,P0052,Marketplace,Cash on Delivery,1,2299.6,0,2299.6,1447.25,852.35,Completed
SO108066,2025-02-25,2025-02-27,C01964,P0047,Sales Rep,Bank Transfer,1,2396.3,0,2396.3,1169.77,1226.53,Completed
SO108067,2025-02-25,2025-02-27,C00842,P0058,Online Store,Credit Card,5,2139.32,0,10696.6,5831.3,4865.3,Completed
SO108068,2025-02-25,2025-02-26,C01147,P0023,Online Store,Bank Transfer,2,4144.95,0,8289.9,4501.12,3788.78,Completed
SO108069,2025-02-25,2025-02-27,C01459,P0045,Sales Rep,PromptPay,1,6524.01,0.1,5871.61,3842.27,2029.34,Completed
SO108070,2025-02-25,2025-02-28,C01921,P0042,Retail Shop,Cash on Delivery,2,3499.17,0,6998.34,4294.62,2703.72,Returned
SO108071,2025-02-25,2025-02-27,C00052,P0002,Sales Rep,Bank Transfer,2,5627.44,0.05,10692.14,5440.94,5251.2,Completed
SO108072,2025-02-25,2025-02-28,C00809,P0051,Sales Rep,Cash on Delivery,1,6235.15,0,6235.15,3488.34,2746.81,Completed
SO108073,2025-02-25,2025-02-28,C00455,P0060,Retail Shop,Credit Card,3,1288.75,0.05,3672.94,2438.49,1234.45,Completed
SO108074,2025-02-25,2025-02-27,C00909,P0042,Retail Shop,Cash on Delivery,1,3499.17,0,3499.17,2147.31,1351.86,Completed
SO108075,2025-02-25,2025-02-27,C01742,P0017,Marketplace,PromptPay,1,6305.48,0.1,5674.93,3691.79,1983.14,Completed
SO108076,2025-02-25,2025-02-26,C00819,P0031,Retail Shop,PromptPay,3,3523.21,0.2,8455.7,5793.45,2662.25,Completed
SO108077,2025-02-25,2025-02-26,C00435,P0013,Online Store,Bank Transfer,1,951.59,0,951.59,689.4,262.19,Completed
SO108078,2025-02-25,2025-02-28,C01559,P0051,Online Store,PromptPay,1,6235.15,0,6235.15,3488.34,2746.81,Completed
SO108079,2025-02-25,2025-03-02,C00442,P0049,Retail Shop,Bank Transfer,5,7844.05,0,39220.25,24815.9,14404.35,Completed
SO108080,2025-02-25,2025-02-28,C01910,P0034,Retail Shop,Credit Card,2,5674.95,0,11349.9,6712.22,4637.68,Completed
SO108081,2025-02-25,2025-02-26,C01593,P0060,Online Store,Cash on Delivery,2,1288.75,0,2577.5,1625.66,951.84,Completed
SO108082,2025-02-25,2025-02-27,C00506,P0033,Retail Shop,Bank Transfer,1,6400.14,0,6400.14,4462.03,1938.11,Completed
SO108083,2025-02-25,2025-02-27,C01297,P0038,Online Store,PromptPay,1,7332.43,0,7332.43,4557.54,2774.89,Completed
SO108084,2025-02-25,2025-02-26,C00539,P0060,Retail Shop,Bank Transfer,1,1288.75,0,1288.75,812.83,475.92,Completed
